Ivasa voltas;Poliester Metros;Tempo/minuto;2;3;4;5;6;7;8;9;10;11;12
50;25;27.7777777777778;13.8888888888889;9.25925925925926;6.94444444444444;5.55555555555556;4.62962962962963;3.96825396825397;3.47222222222222;3.08641975308642;2.77777777777778;2.52525252525253;2.31481481481481
100;50;55.5555555555556;27.7777777777778;18.5185185185185;13.8888888888889;11.1111111111111;9.25925925925926;7.93650793650794;6.94444444444444;6.17283950617284;5.55555555555556;5.05050505050505;4.62962962962963
150;75;83.3333333333333;41.6666666666667;27.7777777777778;20.8333333333333;16.6666666666667;13.8888888888889;11.9047619047619;10.4166666666667;9.25925925925926;8.33333333333333;7.57575757575758;6.94444444444444
200;100;111.111111111111;55.5555555555556;37.037037037037;27.7777777777778;22.2222222222222;18.5185185185185;15.8730158730159;13.8888888888889;12.3456790123457;11.1111111111111;10.1010101010101;9.25925925925926
250;125;138.888888888889;69.4444444444444;46.2962962962963;34.7222222222222;27.7777777777778;23.1481481481481;19.8412698412698;17.3611111111111;15.4320987654321;13.8888888888889;12.6262626262626;11.5740740740741
300;150;166.666666666667;83.3333333333333;55.5555555555556;41.6666666666667;33.3333333333333;27.7777777777778;23.8095238095238;20.8333333333333;18.5185185185185;16.6666666666667;15.1515151515152;13.8888888888889
350;175;194.444444444444;97.2222222222222;64.8148148148148;48.6111111111111;38.8888888888889;32.4074074074074;27.7777777777778;24.3055555555556;21.6049382716049;19.4444444444444;17.6767676767677;16.2037037037037
400;200;222.222222222222;111.111111111111;74.0740740740741;55.5555555555556;44.4444444444444;37.037037037037;31.7460317460317;27.7777777777778;24.6913580246914;22.2222222222222;20.2020202020202;18.5185185185185
450;225;250;125;83.3333333333333;62.5;50;41.6666666666667;35.7142857142857;31.25;27.7777777777778;25;22.7272727272727;20.8333333333333
500;250;277.777777777778;138.888888888889;92.5925925925926;69.4444444444444;55.5555555555556;46.2962962962963;39.6825396825397;34.7222222222222;30.8641975308642;27.7777777777778;25.2525252525253;23.1481481481481
550;275;305.555555555556;152.777777777778;101.851851851852;76.3888888888889;61.1111111111111;50.9259259259259;43.6507936507937;38.1944444444444;33.9506172839506;30.5555555555556;27.7777777777778;25.462962962963
600;300;333.333333333333;166.666666666667;111.111111111111;83.3333333333333;66.6666666666667;55.5555555555556;47.6190476190476;41.6666666666667;37.037037037037;33.3333333333333;30.3030303030303;27.7777777777778
650;325;361.111111111111;180.555555555556;120.37037037037;90.2777777777778;72.2222222222222;60.1851851851852;51.5873015873016;45.1388888888889;40.1234567901235;36.1111111111111;32.8282828282828;30.0925925925926
700;350;388.888888888889;194.444444444444;129.62962962963;97.2222222222222;77.7777777777778;64.8148148148148;55.5555555555556;48.6111111111111;43.2098765432099;38.8888888888889;35.3535353535353;32.4074074074074
750;375;416.666666666667;208.333333333333;138.888888888889;104.166666666667;83.3333333333333;69.4444444444444;59.5238095238095;52.0833333333333;46.2962962962963;41.6666666666667;37.8787878787879;34.7222222222222
800;400;444.444444444444;222.222222222222;148.148148148148;111.111111111111;88.8888888888889;74.0740740740741;63.4920634920635;55.5555555555556;49.3827160493827;44.4444444444444;40.4040404040404;37.037037037037
850;425;472.222222222222;236.111111111111;157.407407407407;118.055555555556;94.4444444444444;78.7037037037037;67.4603174603175;59.0277777777778;52.4691358024691;47.2222222222222;42.9292929292929;39.3518518518519
900;450;500;250;166.666666666667;125;100;83.3333333333333;71.4285714285714;62.5;55.5555555555556;50;45.4545454545455;41.6666666666667
950;475;527.777777777778;263.888888888889;175.925925925926;131.944444444444;105.555555555556;87.9629629629629;75.3968253968254;65.9722222222222;58.641975308642;52.7777777777778;47.979797979798;43.9814814814815
1000;500;555.555555555556;277.777777777778;185.185185185185;138.888888888889;111.111111111111;92.5925925925926;79.3650793650794;69.4444444444444;61.7283950617284;55.5555555555556;50.5050505050505;46.2962962962963
1050;525;583.333333333333;291.666666666667;194.444444444444;145.833333333333;116.666666666667;97.2222222222222;83.3333333333333;72.9166666666667;64.8148148148148;58.3333333333333;53.030303030303;48.6111111111111
1100;550;611.111111111111;305.555555555556;203.703703703704;152.777777777778;122.222222222222;101.851851851852;87.3015873015873;76.3888888888889;67.9012345679012;61.1111111111111;55.5555555555556;50.9259259259259
